"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"modification/fr_as_30/desc";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";"Allows the installation of AS30 guided missiles.";;
"modification/fr_as_30l";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";"AS30L";;
"modification/fr_as_30l/desc";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";"Allows the installation of AS30L guided missiles.";;
"modification/fr_atlis2";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";"ATLIS II";;
"modification/fr_atlis2/desc";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";"Allows the installation of an ATLIS II laser/electro-optical targeting pod.";;
"modification/fr_bgl1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";"BGL-1000";;
"modification/fr_bgl1000/desc";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";"Allows the installation of BGL-1000 guided bombs.";;
"modification/fr_bgl400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";"BGL-400";;
"modification/fr_bgl400/desc";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";"Allows the installation of BGL-400 guided bombs.";;
"modification/fr_cc630_gun_pod";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";"Gun pod CC-630";;
"modification/fr_cc630_gun_pod/desc";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";"Allows the installation of gun pods CC-630.";;
"modification/fr_damocles_pod";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";"DAMOCLES";;
"modification/fr_damocles_pod/desc";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";"Allows the installation of a DAMOCLES laser/electro-optical targeting pod.";;
"modification/fr_f222_s";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";"200 GPs";;
"modification/fr_f222_s/desc";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";"Allows the installation of 200 kg bombs.";;
"modification/fr_f222_s5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";"200 GPs S5";;
"modification/fr_f222_s5/desc";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";"Allows the installation of additional 200 kg bombs.";;
"modification/fr_f222_tgpu";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";"500 GPs";;
"modification/fr_f222_tgpu/desc";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";"Allows for the installation of bombs weighing up to 500kg.";;
"modification/fr_jl_100r_36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";"Matra JL-100 36";;
"modification/fr_jl_100r_36/desc";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";;
"modification/fr_jl_100r";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";"Matra JL-100R";;
"modification/fr_jl_100r/desc";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";"Allows the installation of SNEB unguided rockets.";;
